nifa,net_tfa,tw,age,inc,fsize,educ,db,marr,twoearn,e401,p401,pira,hown,yr,ghat,hhat
400,-2600,15900,41,48615,4,15,1,0,0,0,0,0,1,-2600,10573.30477558296,.648030921159767
400,-2600,15900,41,48615,4,15,1,0,0,0,0,0,1,-2600,10573.30477558296,.648030921159767
980,3880,19047,26,34518,3,12,0,1,1,1,1,0,1,-2016.198421162124,-2365.400922734043,.334041905684866
980,3880,19047,26,34518,3,12,0,1,1,1,1,0,1,-2016.198421162124,-2365.400922734043,.334041905684866
0,-7000,-6500,36,25266,1,12,0,0,0,0,0,0,0,-7000,463.0383414330069,.2646440127186954
0,-7000,-6500,36,25266,1,12,0,0,0,0,0,0,0,-7000,463.0383414330069,.2646440127186954
0,-7000,-6500,36,25266,1,12,0,0,0,0,0,0,0,-7000,463.0383414330069,.2646440127186954
0,-7000,-6500,36,25266,1,12,0,0,0,0,0,0,0,-7000,463.0383414330069,.2646440127186954
100,-300,5050,39,33078,1,16,0,0,0,0,0,0,0,-300,956.149834969348,.3100585664308707
100,-300,5050,39,33078,1,16,0,0,0,0,0,0,0,-300,956.149834969348,.3100585664308707
100,-300,5050,39,33078,1,16,0,0,0,0,0,0,0,-300,956.149834969348,.3100585664308707
300,300,1400,41,10044,6,8,0,1,0,0,0,0,0,300,-3015.463619372342,.0641831455717614
31498,65398,127398,60,33663,2,12,1,1,1,1,1,1,1,59501.80157883788,39310.88645467881,.5505245966676754
2200,2200,7468,32,18789,1,13,1,0,0,1,1,0,1,-3696.198421162124,-607.6446382971834,.4617736593547995
0,0,-500,28,6006,2,10,0,0,0,0,0,0,0,0,-2183.235582133951,-.0216985334541054
75866,99789,246789,61,66528,2,12,0,1,0,0,0,1,1,99789,92054.35359158732,.5308011797176524
0,0,0,25,16278,3,12,0,0,0,0,0,0,0,0,-2550.519193265717,.1120573324382009
500,500,850,28,100026,2,8,0,0,0,0,0,0,0,500,7579.590158007612,.2484442283652632
500,500,850,28,100026,2,8,0,0,0,0,0,0,0,500,7579.590158007612,.2484442283652632
7249,3761,11536,51,17496,3,12,1,0,0,1,1,0,1,-2135.198421162124,2787.170984950789,.4190043588496876
15600,13500,28183,56,29301,2,16,1,0,0,0,0,0,1,13500,15428.43069187181,.535731375447464
0,0,0,37,8694,7,12,0,0,0,0,0,0,0,0,-2795.160287767449,.0431403292597122
0,0,0,37,8694,7,12,0,0,0,0,0,0,0,0,-2795.160287767449,.0431403292597122
64500,92700,243200,46,53775,2,14,1,0,0,1,1,0,1,86803.80157883788,27178.8686335712,.6772770414978664
64500,92700,243200,46,53775,2,14,1,0,0,1,1,0,1,86803.80157883788,27178.8686335712,.6772770414978664
4898,12434,132434,61,103449,2,18,1,1,1,0,0,1,1,12434,106990.2870008591,.4286344570751884
4898,12434,132434,61,103449,2,18,1,1,1,0,0,1,1,12434,106990.2870008591,.4286344570751884
8672,17172,32172,33,64926,2,16,0,1,1,1,1,1,1,11275.80157883788,28480.61743333179,.5919138971191896
0,0,2300,43,2166,1,10,0,0,0,0,0,0,0,0,-1477.143298436577,.0427299027081048
3400,3000,265000,26,39660,2,18,0,1,1,0,0,0,1,3000,-1149.779752710966,.4381098919765059
3400,3000,265000,26,39660,2,18,0,1,1,0,0,0,1,3000,-1149.779752710966,.4381098919765059
400,400,400,33,12264,5,6,0,1,0,0,0,0,0,400,-3690.528290364533,.0461950440049475
40000,39600,89100,60,13245,1,12,0,0,0,0,0,0,1,39600,6946.956100536449,.1012200032993651
238,-1062,-562,29,16236,3,14,0,0,0,0,0,0,1,-1062,-616.8700215717431,.1504024394006273
3000,8088,14988,55,28920,1,14,0,0,0,1,1,0,1,2191.801578837876,12500.98002351919,.2838189044164408
29850,29715,112815,35,74178,4,14,0,1,0,0,0,0,1,29715,38485.41709406783,.6106856294614322
29850,29715,112815,35,74178,4,14,0,1,0,0,0,0,1,29715,38485.41709406783,.6106856294614322
23000,25200,37253,33,35130,1,16,1,0,0,1,0,1,0,19303.80157883788,16787.72982524943,.6386084111981335
1318,-11270,20730,36,78549,2,18,0,1,1,0,0,0,1,-11270,20904.75262365119,.5623793914945221
43598,58616,256616,59,29619,2,18,0,1,0,1,1,1,1,52719.80157883788,51303.28751053088,.274502464616634
43598,58616,256616,59,29619,2,18,0,1,0,1,1,1,1,52719.80157883788,51303.28751053088,.274502464616634
10200,38800,64200,47,45870,2,14,0,1,1,1,1,1,1,32903.80157883788,38798.31222581464,.4641516125406074
10200,38800,64200,47,45870,2,14,0,1,1,1,1,1,1,32903.80157883788,38798.31222581464,.4641516125406074
461,10307,14507,46,18507,2,13,0,1,1,1,1,0,1,4410.801578837876,-380.1527414078818,.204542501081065
250,-1550,85904,35,16371,3,14,1,0,0,1,0,0,1,-7446.198421162124,263.6276168667479,.4520253705796111
71000,80500,113500,59,78972,2,14,0,1,1,1,1,1,1,74603.80157883788,79883.62522037562,.5560958461634544
13998,17498,503797,41,161550,2,18,1,1,1,0,0,1,1,17498,80135.49560474088,.4716210508197661
13998,17498,503797,41,161550,2,18,1,1,1,0,0,1,1,17498,80135.49560474088,.4716210508197661
0,-17000,-7600,47,4860,1,16,0,0,0,0,0,0,1,-17000,5967.799693788634,.041066837722708
200,1500,5000,38,25500,1,12,0,0,0,1,1,0,0,-4396.198421162124,463.0383414330069,.2590448127694445
5020,4420,67120,41,104400,2,12,0,1,1,0,0,0,1,4420,26933.15743756525,.4534045487299883
3625,-7575,48425,36,47658,3,18,0,1,1,1,1,1,1,-13471.19842116212,24988.38100583255,.4715432330062568
0,-16000,84000,54,27858,4,6,0,1,0,0,0,0,1,-16000,7684.54560506427,.2380600010287897
249500,321000,334000,61,103041,2,18,0,1,1,1,1,1,1,315103.8015788379,102598.4369668386,.477352373018528
2049,4849,30849,31,67593,3,16,1,1,1,1,1,1,1,-1047.198421162124,28709.35895705807,.8012570794920765
1265,-1235,24765,43,36510,7,15,0,1,1,0,0,0,1,-1235,-2331.730665841057,.4141124408793261
0,-40,1235,35,15690,3,12,0,0,0,0,0,0,1,-40,550.6305257988324,.1750025087938771
0,0,0,32,15834,5,12,0,1,0,0,0,0,0,0,-3656.194563145433,.1215003104108793
0,0,0,32,15834,5,12,0,1,0,0,0,0,0,0,-3656.194563145433,.1215003104108793
7799,40999,90999,32,68169,4,18,1,1,1,0,0,1,1,40999,28101.06053277409,.7184287225231457
42,-14958,-12078,25,19680,4,11,0,1,0,0,0,0,1,-14958,-1944.07655520476,.0878631851311601
0,0,1850,34,13584,1,13,0,0,0,0,0,0,0,0,-2148.901854914851,.1916679561331958
0,0,1850,34,13584,1,13,0,0,0,0,0,0,0,0,-2148.901854914851,.1916679561331958
0,-15100,7900,42,30000,2,16,1,1,0,0,0,0,0,-15100,123.3409094288109,.5505104157112579
0,-3200,7800,32,30630,4,10,0,1,1,0,0,0,0,-3200,-5396.913856457748,.2300797365254494
10250,11750,118250,50,76404,3,13,0,1,1,0,0,1,1,11750,70733.19693943158,.4289625066710825
0,0,20000,42,24600,7,10,0,1,0,0,0,0,1,0,-988.4716516976121,.2626120864364725
2739,9266,26562,42,42192,4,13,0,1,1,1,0,1,1,3369.801578837876,22912.77445738206,.483575034643025
81,-5919,-5919,35,22473,4,15,0,1,1,0,0,0,1,-5919,-2261.271332287708,.2300745023847656
350,350,5466,28,12750,4,12,0,0,0,0,0,0,0,350,-3418.757632572891,.0782046294041455
203,-997,20419,60,35676,4,13,0,1,1,1,0,0,1,-6893.198421162124,2302.469548308437,.3315032870126308
22000,18000,40500,52,44250,4,12,0,1,1,1,0,0,1,12103.80157883788,8460.142048441123,.4673733488915726
4249,4249,23674,26,35325,2,12,0,0,0,0,0,0,1,4249,3600.440845856081,.3475888065927004
305,-895,153480,43,43044,7,11,0,1,1,0,0,0,1,-895,-2143.160099009591,.4477607880679075
305,-895,153480,43,43044,7,11,0,1,1,0,0,0,1,-895,-2143.160099009591,.4477607880679075
0,0,0,27,11631,5,11,0,1,0,0,0,0,0,0,-3690.528290364533,.0274549359348951
3711,7526,7826,37,89451,3,18,0,1,0,1,1,0,0,1629.801578837876,12265.5020342732,.3816298790744142
3711,7526,7826,37,89451,3,18,0,1,0,1,1,0,0,1629.801578837876,12265.5020342732,.3816298790744142
16718,56943,94443,47,61575,3,18,0,1,1,1,1,1,1,51046.80157883788,56451.26609560068,.5411863443163659
72475,72475,291675,48,43866,2,9,0,1,0,0,0,0,1,72475,16955.92064821771,.4417968607902549
1300,3300,51075,40,19548,3,16,1,0,0,0,0,1,1,3300,27239.77379049701,.4043435002355221
1300,3300,51075,40,19548,3,16,1,0,0,0,0,1,1,3300,27239.77379049701,.4043435002355221
1000,1000,41000,40,17106,2,12,0,1,0,0,0,0,1,1000,952.2478641496987,.2017790393036296
3000,3000,13000,28,32034,2,12,0,1,0,0,0,0,1,3000,1945.042595508043,.3011740924240384
1500,700,700,37,19467,3,16,0,1,0,0,0,0,0,700,-1658.45730518255,.1712003662476232
1500,700,700,37,19467,3,16,0,1,0,0,0,0,0,700,-1658.45730518255,.1712003662476232
52000,110800,131800,37,71001,5,16,1,1,1,1,1,0,1,104903.8015788379,17425.77443944378,.7321222164464292
270,-13930,5980,44,15603,2,7,0,1,0,0,0,0,1,-13930,360.004688510174,.1797793967935692
270,-13930,5980,44,15603,2,7,0,1,0,0,0,0,1,-13930,360.004688510174,.1797793967935692
3200,2950,99150,41,44790,2,12,0,1,1,0,0,0,1,2950,642.790306686608,.4583516988550377
3200,2950,99150,41,44790,2,12,0,1,1,0,0,0,1,2950,642.790306686608,.4583516988550377
3000,-3978,-3978,29,32244,1,14,0,0,0,1,1,0,0,-9874.198421162124,64.08794688617941,.2797305123247443
4000,4000,19000,40,35190,4,16,0,1,0,1,0,0,1,-1896.198421162124,5975.907862323464,.390531473647878
1342,22610,22610,37,65667,4,12,0,1,1,1,1,1,0,16713.80157883788,24395.54210130877,.4743441850179774
825,3125,24571,44,22830,1,12,0,0,0,1,1,0,1,-2771.198421162124,952.2478641496987,.2857964212029758
825,3125,24571,44,22830,1,12,0,0,0,1,1,0,1,-2771.198421162124,952.2478641496987,.2857964212029758
10100,8850,36850,56,20643,4,12,0,1,1,0,0,0,0,8850,-4899.631291761933,.185645360432821
7444,6444,11444,43,30318,1,13,1,0,0,1,0,0,1,547.8015788378761,2332.428740410193,.6271474632722995
18575,16975,61975,33,33225,5,16,0,1,1,0,0,0,1,16975,-3820.997282548556,.3376838552035361
18575,16975,61975,33,33225,5,16,0,1,1,0,0,0,1,16975,-3820.997282548556,.3376838552035361
700,16200,76200,36,33738,5,12,0,1,1,1,1,0,1,10303.80157883788,-2041.502439689513,.3870293230447843
1500,1400,16400,25,37257,2,18,0,1,1,0,0,0,1,1400,-1170.14930649371,.33250628911239
999,-1801,13699,31,31971,4,12,0,1,1,1,0,0,1,-7697.198421162124,-3024.260579559657,.3044542043950821
999,-1801,13699,31,31971,4,12,0,1,1,1,0,0,1,-7697.198421162124,-3024.260579559657,.3044542043950821
999,-1801,13699,31,31971,4,12,0,1,1,1,0,0,1,-7697.198421162124,-3024.260579559657,.3044542043950821
999,-1801,13699,31,31971,4,12,0,1,1,1,0,0,1,-7697.198421162124,-3024.260579559657,.3044542043950821
999,-1801,13699,31,31971,4,12,0,1,1,1,0,0,1,-7697.198421162124,-3024.260579559657,.3044542043950821
500,-7000,29000,32,59958,4,12,0,1,1,0,0,0,1,-7000,3011.979171210932,.4904734964226742
3999,49099,104099,56,114573,3,12,1,1,1,1,0,1,1,43202.80157883788,100537.0003539398,.7295337429924231
200,-800,200,30,16560,4,12,0,1,0,0,0,0,0,-800,-3418.757632572891,.1328273392996039
200,-800,200,30,16560,4,12,0,1,0,0,0,0,0,-800,-3418.757632572891,.1328273392996039
1098,-25402,9598,37,56784,3,14,1,1,1,1,0,0,1,-31298.19842116212,4393.742710260176,.6322857904145915
1098,-25402,9598,37,56784,3,14,1,1,1,1,0,0,1,-31298.19842116212,4393.742710260176,.6322857904145915
34669,46669,52669,34,86760,4,13,0,1,0,0,0,1,0,46669,46754.09933124513,.3900031419240831
5500,5430,38205,55,20547,2,12,0,0,0,0,0,1,1,5430,32381.127902811,.1986603465640511
9065,79565,117065,35,79818,2,14,0,1,1,1,1,1,1,73668.80157883788,44986.57812068262,.6084938950777611
9065,79565,117065,35,79818,2,14,0,1,1,1,1,1,1,73668.80157883788,44986.57812068262,.6084938950777611
9065,79565,117065,35,79818,2,14,0,1,1,1,1,1,1,73668.80157883788,44986.57812068262,.6084938950777611
9065,79565,117065,35,79818,2,14,0,1,1,1,1,1,1,73668.80157883788,44986.57812068262,.6084938950777611
110,-2890,13110,38,50550,6,12,1,1,1,0,0,0,0,-2890,-4852.6845171498,.5490572730733427
700,-5000,-800,34,22812,1,16,1,0,0,1,0,0,0,-10896.19842116212,-2488.599286919046,.5573896462110443
1500,-4800,67200,35,47922,4,12,1,1,0,0,0,0,1,-4800,9536.474020241702,.645426455725253
2000,49750,159750,46,58611,4,12,1,1,1,1,1,0,1,43853.80157883788,12051.48125654253,.6943436596513175
2000,49750,159750,46,58611,4,12,1,1,1,1,1,0,1,43853.80157883788,12051.48125654253,.6943436596513175
250,4850,20953,35,26241,1,12,0,0,0,1,0,1,1,-1046.198421162124,20176.44176158994,.2952520433003517
0,0,1000,46,18960,1,8,0,0,0,0,0,0,0,0,-1221.245426755808,.1380424016096356
300976,334576,494576,49,110760,4,18,0,1,1,0,0,1,1,334576,162828.5079066831,.6251351115233778
0,-10500,-6500,36,27600,4,15,0,0,0,0,0,0,0,-10500,-1701.532335971231,.2826535226303275
200,200,250,25,22680,1,12,0,0,0,0,0,0,0,200,-2148.901854914851,.1561945132978748
46283,61283,172633,46,45063,1,15,1,0,0,1,1,1,1,55386.80157883788,45995.33210960991,.6698059167013796
2000,2000,5350,37,24546,3,12,0,0,0,0,0,0,0,2000,-1390.767477002009,.2529837744614865
349,-1851,-1851,33,28203,4,12,0,1,1,0,0,0,1,-1851,-3517.372073095998,.2953055665004657
349,-1851,-1851,33,28203,4,12,0,1,1,0,0,0,1,-1851,-3517.372073095998,.2953055665004657
349,-1851,-1851,33,28203,4,12,0,1,1,0,0,0,1,-1851,-3517.372073095998,.2953055665004657
24000,24600,184600,32,62385,3,14,0,1,1,0,0,1,1,24600,28138.1238353854,.5572950558295904
24000,24600,184600,32,62385,3,14,0,1,1,0,0,1,1,24600,28138.1238353854,.5572950558295904
2150,2150,72150,46,77235,5,12,1,1,1,0,0,0,1,2150,28050.56115220398,.7001202926985209
800,800,7800,32,25314,1,12,0,0,0,0,0,0,0,800,-429.0235466501618,.231634997652133
28500,28200,258500,52,9903,1,12,0,0,0,0,0,0,1,28200,3325.117300877257,.1209313701710515
25,-5675,1825,32,22425,4,13,0,1,0,1,0,0,0,-11571.19842116212,-3418.757632572891,.1731092309999886
2391,-4609,61391,36,72069,4,15,0,1,1,0,0,0,0,-4609,-666.1458891439395,.4836218433294351
12000,31000,63575,59,13170,1,12,1,0,0,0,0,1,1,31000,36980.04366118531,.3997435403935304
500,500,500,34,6537,4,12,0,1,0,0,0,0,0,500,-3418.757632572891,.0702802857458779
500,500,500,34,6537,4,12,0,1,0,0,0,0,0,500,-3418.757632572891,.0702802857458779
0,0,0,30,13110,3,11,0,0,0,0,0,0,0,0,-2584.852920484817,.0319898701284661
31000,21000,48000,35,92277,4,12,0,1,1,0,0,0,1,21000,19908.50727890757,.6069334409479411
25,-5875,-1625,31,18216,3,13,1,0,0,1,1,0,0,-11771.19842116212,-2890.216625269913,.4150789309568459
1152,1152,24702,61,23562,1,15,0,0,0,0,0,0,1,1152,11128.7961053063,.1742975413155503
192,-108,16254,52,11115,1,6,0,0,0,0,0,0,0,-108,895.7261382909818,.0579989070352886
920,-4880,29120,31,27729,6,6,0,1,1,0,0,0,1,-4880,-4269.956035080016,.2202531231235022
330,330,330,31,15300,3,12,0,1,0,0,0,0,0,330,-2550.519193265717,.1196936028637281
499,11730,12360,43,35331,3,8,0,1,1,1,1,0,0,5833.801578837876,-3538.850422398416,.3351882200012173
499,11730,12360,43,35331,3,8,0,1,1,1,1,0,0,5833.801578837876,-3538.850422398416,.3351882200012173
12048,48446,91046,44,78783,4,18,1,1,1,1,1,0,1,42549.80157883788,23176.43607264738,.5977851139932013
13500,13100,36553,54,13296,1,12,0,0,0,0,0,0,1,13100,4386.921095659064,.1209313701710515
8450,10950,53700,48,30870,3,12,0,0,0,0,0,1,1,10950,31841.62560980924,.324022439872519
1099,11099,47530,38,22194,2,14,0,1,0,0,0,1,1,11099,22120.98925678206,.2244753024355146
294,-19706,-19706,48,32349,4,11,0,1,1,0,0,0,0,-19706,-2522.480439248767,.2419693246642498
499,249,20624,33,31014,1,14,1,0,0,1,0,0,1,-5647.198421162124,1164.928193039618,.5915121419879065
2350,1950,103950,52,47700,2,12,1,1,1,0,0,0,1,1950,10539.24451025681,.6294927505059398
400,-3400,8933,27,21900,1,14,0,0,0,0,0,0,0,-3400,-2148.901854914851,.1757049993523307
50350,47700,576200,62,65028,2,12,0,1,0,0,0,1,1,47700,112227.775027573,.4577270362810212
0,4447,4447,53,3780,1,4,1,0,0,0,0,1,0,4447,27361.21136182422,.2569196237891815
4447,46232,81232,38,69714,3,12,1,1,1,1,1,1,1,40335.80157883788,39262.11176184742,.7798271510128252
4447,46232,81232,38,69714,3,12,1,1,1,1,1,1,1,40335.80157883788,39262.11176184742,.7798271510128252
4447,46232,81232,38,69714,3,12,1,1,1,1,1,1,1,40335.80157883788,39262.11176184742,.7798271510128252
1349,-3651,-301,40,27915,1,16,0,0,0,1,0,0,0,-9547.198421162124,463.0383414330069,.27545079409526
53699,53699,128699,55,54963,2,12,0,1,0,0,0,0,1,53699,38293.27892179177,.4643282596305996
12400,12400,65400,31,23550,3,12,0,1,0,0,0,0,1,12400,-401.8747164633139,.2544538738966746
7000,11000,44979,27,21030,1,16,0,0,0,0,0,1,0,11000,13114.37916105033,.1777720098022638
1000,-6700,-3700,25,60495,2,13,0,1,1,0,0,0,0,-6700,-3870.207222333218,.1747223974310292
32400,36500,199500,61,38940,3,12,0,1,0,0,0,1,1,36500,53578.49706607276,.3096986010020808
32400,36500,199500,61,38940,3,12,0,1,0,0,0,1,1,36500,53578.49706607276,.3096986010020808
0,0,0,25,11112,4,12,0,1,0,0,0,0,0,0,-3418.757632572891,.1816480999425476
1480,-5820,-2295,30,33585,1,16,0,0,0,1,1,1,0,-11716.19842116212,15922.64957275337,.3433840794235424
180,1680,5680,33,20130,3,14,0,0,0,1,1,0,1,-4216.198421162124,-616.8700215717431,.2119418158766078
1750,1150,20500,37,12852,2,12,0,0,0,0,0,0,1,1150,952.2478641496987,.1279143353850436
1700,-1812,27188,27,59841,3,16,1,1,1,1,1,0,1,-7708.198421162124,3005.890912681906,.6965111797228457
4999,-7001,160999,45,72300,5,14,0,1,1,1,0,0,1,-12897.19842116212,27992.41801315563,.6083593406230666
4999,-7001,160999,45,72300,5,14,0,1,1,1,0,0,1,-12897.19842116212,27992.41801315563,.6083593406230666
4999,-7001,160999,45,72300,5,14,0,1,1,1,0,0,1,-12897.19842116212,27992.41801315563,.6083593406230666
4999,-7001,160999,45,72300,5,14,0,1,1,1,0,0,1,-12897.19842116212,27992.41801315563,.6083593406230666
350,-2650,3925,45,31674,1,14,0,0,0,0,0,0,0,-2650,2079.600146526585,.2997825090434476
500,-1500,-1500,34,40800,4,12,0,1,1,0,0,0,0,-1500,-5083.148370985475,.3637208721071092
0,0,0,30,14280,1,13,0,0,0,1,1,0,0,-5896.198421162124,-2148.901854914851,.1273150953015062
1800,-2200,4800,34,43716,3,12,1,1,1,0,0,0,0,-2200,-3716.798145337786,.6396554078187787
0,0,0,28,17700,1,10,0,0,0,0,0,0,0,0,-2183.235582133951,.1108695214610794
0,0,0,28,17700,1,10,0,0,0,0,0,0,0,0,-2183.235582133951,.1108695214610794
6550,9500,19500,55,30954,2,12,0,1,1,0,0,1,1,9500,32896.92321908203,.3069852564435794
1370,1370,40370,49,46791,2,12,0,1,1,0,0,0,1,1370,8155.471558355504,.4452110261732235
0,-1100,1400,28,12306,1,15,0,0,0,0,0,0,0,-1100,-2148.901854914851,.0858261218419235
0,-1100,1400,28,12306,1,15,0,0,0,0,0,0,0,-1100,-2148.901854914851,.0858261218419235
0,-1100,1400,28,12306,1,15,0,0,0,0,0,0,0,-1100,-2148.901854914851,.0858261218419235
0,-1100,1400,28,12306,1,15,0,0,0,0,0,0,0,-1100,-2148.901854914851,.0858261218419235
61600,82650,202650,53,121836,3,12,0,1,1,0,0,1,1,82650,108294.1701502131,.5747140438797629
999,12527,31527,37,36852,4,16,0,1,1,0,0,1,1,12527,25581.64285004287,.4263123117049256
548,80548,385548,38,59397,4,12,1,1,1,1,1,1,1,74651.80157883788,37460.91071567538,.6953452703115105
33099,58899,145899,32,100491,2,16,1,1,1,1,1,1,1,53002.80157883788,61214.04184031118,.7747382182478375
137499,136899,421899,63,49440,4,16,0,1,0,1,0,0,1,131002.8015788379,73435.89074082977,.3668707164392307
100,-2900,-1835,49,29814,1,14,0,0,0,0,0,0,0,-2900,3504.608793991752,.2997825090434476
477,477,1977,41,14481,4,13,0,0,0,0,0,0,0,477,-2526.695744489722,.1450116061395022
477,477,1977,41,14481,4,13,0,0,0,0,0,0,0,477,-2526.695744489722,.1450116061395022
200,2500,4500,38,19800,2,8,1,0,0,1,1,0,0,-3396.198421162124,-1816.840730440772,.3437037380272172
2209,11009,14359,45,20943,2,12,1,0,0,1,1,0,0,5112.801578837876,-754.7471026643897,.4437964516601815
3600,20600,64600,59,33360,2,17,0,1,1,0,0,1,1,20600,42685.80872424622,.3061966238555689
3600,20600,64600,59,33360,2,17,0,1,1,0,0,1,1,20600,42685.80872424622,.3061966238555689
6400,11300,18800,43,69690,4,18,1,1,1,1,1,0,1,5403.801578837876,18687.2225283297,.6366805060293081
1500,2280,1280,41,29706,2,16,1,0,0,1,1,0,1,-3616.198421162124,5652.271363839129,.5521748925012185
9999,5999,89999,31,39126,3,16,0,1,1,1,0,0,1,102.8015788378761,-2904.331141367656,.4431205079388156
9999,5999,89999,31,39126,3,16,0,1,1,1,0,0,1,102.8015788378761,-2904.331141367656,.4431205079388156
4440,16376,81126,31,44871,1,16,1,0,0,1,1,0,1,10479.80157883788,9203.405848796263,.6615998335698769
100,-1480,3361,33,12501,2,12,1,0,0,0,0,0,0,-1480,-2488.599286919046,.4129792512149214
0,0,1200,33,24300,3,12,0,1,1,0,0,0,0,0,-4923.272821664975,.2404502879025796
0,-800,-800,38,7968,4,7,0,1,0,0,0,0,0,-800,-2746.999076094615,.0175339432442949
0,1011,6011,31,18171,5,12,0,1,1,1,1,0,1,-4885.198421162124,-3771.597856375049,.1833157031951632
6226,1226,46476,64,34035,3,12,1,1,1,1,0,0,1,-4670.198421162124,4506.4088452565,.4815997495226583
0,-8593,-5361,29,30495,6,15,0,1,0,0,0,0,1,-8593,-1006.25544309071,.304356096116437
0,-1400,-1400,34,16686,4,10,0,1,1,0,0,0,0,-1400,-5413.702709164257,.1364337258837468
0,-1400,-1400,34,16686,4,10,0,1,1,0,0,0,0,-1400,-5413.702709164257,.1364337258837468
605,75,13575,47,33933,5,12,0,1,1,0,0,0,1,75,-600.3220887801606,.3668486378871464
11498,33569,363569,44,32205,5,16,0,1,1,0,0,1,1,33569,25067.16589330057,.3581028460266977
11498,33569,363569,44,32205,5,16,0,1,1,0,0,1,1,33569,25067.16589330057,.3581028460266977
11498,33569,363569,44,32205,5,16,0,1,1,0,0,1,1,33569,25067.16589330057,.3581028460266977
11498,33569,363569,44,32205,5,16,0,1,1,0,0,1,1,33569,25067.16589330057,.3581028460266977
50,-550,4000,30,17349,1,18,0,0,0,0,0,0,0,-550,-1348.838359693025,.1541235813803037
50,-550,4000,30,17349,1,18,0,0,0,0,0,0,0,-550,-1348.838359693025,.1541235813803037
31450,53450,109450,35,60303,4,16,0,1,1,1,1,0,1,47553.80157883788,8566.347994903848,.5272888334977311
31450,53450,109450,35,60303,4,16,0,1,1,1,1,0,1,47553.80157883788,8566.347994903848,.5272888334977311
0,0,0,33,11475,1,12,0,0,0,0,0,0,0,0,-2148.901854914851,.1026072662261244
149,849,99711,54,18756,3,12,1,0,0,1,1,0,1,-5047.198421162124,3110.209130736378,.4190043588496876
149,849,99711,54,18756,3,12,1,0,0,1,1,0,1,-5047.198421162124,3110.209130736378,.4190043588496876
3822,2757,5257,35,40719,3,14,0,1,1,1,0,0,0,-3139.198421162124,-3298.177537010778,.3749143610896053
3822,2757,5257,35,40719,3,14,0,1,1,1,0,0,0,-3139.198421162124,-3298.177537010778,.3749143610896053
1600,65633,75995,53,34584,1,14,1,0,0,1,1,1,0,59736.80157883788,41254.63136859182,.6144200596152422
1600,65633,75995,53,34584,1,14,1,0,0,1,1,1,0,59736.80157883788,41254.63136859182,.6144200596152422
1069,-2431,64219,31,37317,2,16,0,0,0,0,0,0,1,-2431,3041.141073439723,.4029501616987113
0,0,0,42,7470,3,4,0,0,0,0,0,0,0,0,-1878.760636787443,.0146690997291176
0,0,0,42,7470,3,4,0,0,0,0,0,0,0,0,-1878.760636787443,.0146690997291176
500,-250,-250,33,24114,3,9,0,1,1,0,0,0,0,-250,-4957.606548884075,.1912513321950945
1299,-29,43637,39,21621,2,15,1,0,0,0,0,0,1,-29,665.2449552176143,.4601926105405942
